grid_row,grid_col,building_id,profile_id,lon,lat,landuse,roof_area_m2
14,15,201006.0009333,Com_33730,-122.40258996352722,37.79411054966526,industrial,298.915
14,16,201006.0012621,Com_43596,-122.40293855456227,37.79456181730237,industrial,120.774
14,17,201006.0010441,Com_23074,-122.40132252435421,37.79262452462957,industrial,80.516
14,18,201006.001358,Com_26688,-122.40128271623283,37.79249562973359,industrial,163.588
14,19,201006.002104,Com_52855,-122.40127451004938,37.79240426708043,industrial,159.844
14,20,201006.0006403,Res_26523,-122.40125523676426,37.79226994123358,residential,25.000
14,21,201006.0002228,Com_42360,-122.40049085253277,37.791477538422235,industrial,71.043
14,22,201006.0001618,Com_17703,-122.40001533432104,37.79099666902758,industrial,48.310
14,23,201006.0002075,Com_23074,-122.40168906780362,37.79271716727669,industrial,86.267
14,24,201006.0002191,Res_185045,-122.39895174006796,37.78992337251203,residential,25.000
14,25,201006.0005527,Res_39953,-122.39864184310001,37.78966847033381,residential,50.322
14,26,201006.0001901,Com_26038,-122.3981338298042,37.78887626699219,industrial,37.742
14,27,201006.000546,Com_23969,-122.39919899708475,37.78959849937755,industrial,172.534
14,28,201006.0007362,Com_52855,-122.3971355463168,37.788118137292194,industrial,301.935
14,29,201006.0045625,Com_26348,-122.39659002928929,37.787784560980114,industrial,121.529
14,30,201006.000386,Res_353580,-122.39546075075262,37.78716951156983,residential,25.000
14,31,201006.000347,Com_52855,-122.39471436733625,37.78677589251986,industrial,301.935
14,32,201006.0003077,Res_260901,-122.39383770930729,37.78640757309034,residential,25.000
14,33,201006.0135041,Res_471290,-122.3944998188002,37.78663543673769,residential,32.388
14,34,201006.0023604,Res_266036,-122.39340541912021,37.78615949187969,residential,48.008
14,35,201006.0159603,Res_266036,-122.3933501823243,37.785983718597954,residential,48.008
15,0,201006.0119332,Res_218306,-122.40632013101096,37.796225403792754,residential,68.313
15,1,201006.0006859,Com_25066,-122.40580460763623,37.79636058631285,commercial,276.814
15,2,201006.0174487,Res_251238,-122.40539581563463,37.79625174020935,residential,402.580
15,3,201006.0007565,Res_406380,-122.40491920538521,37.79640159995554,residential,201.290
15,4,201006.0066035,Res_218306,-122.40440212500678,37.79611464541557,residential,75.408
15,5,201006.0020413,Com_40956,-122.40403149203601,37.796227480123115,commercial,42.814
15,6,201006.0004748,Com_32693,-122.40386698591237,37.79567621705401,commercial,285.630
15,7,201006.0001799,Res_183012,-122.40361180042039,37.79524189968664,residential,25.000
15,8,201006.0006287,Res_301286,-122.40389650421727,37.79692662930702,residential,25.000
15,9,201006.0002076,Com_24235,-122.40352534838979,37.79484560460762,industrial,52.510
15,10,201006.0027588,Com_22014,-122.40282158179323,37.79416837365231,commercial,106.885
15,11,201006.0072431,Com_43596,-122.40262043171258,37.79397206431857,industrial,80.050
15,12,201006.0007494,Com_40605,-122.40278841492153,37.7940092024138,industrial,165.762
15,13,201006.0000727,Com_34904,-122.40231964110373,37.793407282490215,industrial,71.043
15,14,201006.0006728,Com_46671,-122.401503616711,37.79231225361756,industrial,109.794
15,15,201006.0004356,Com_18802,-122.40169487525367,37.79230731817343,industrial,134.193
15,16,201006.0003076,Com_43663,-122.40258192492624,37.79315679107603,industrial,92.903
15,17,201006.0002868,Com_31440,-122.40128204520742,37.79183046734451,commercial,181.209
15,18,201006.000566,Com_23074,-122.40125018530385,37.79166376222226,industrial,75.484
15,19,201006.0003054,Com_23074,-122.40104803331728,37.79143768676109,industrial,80.516
15,20,201006.0001786,Com_39983,-122.40215526824892,37.79261732120598,industrial,71.043
15,21,201006.000912,Com_23160,-122.40030969215535,37.79060475772679,industrial,202.296
15,22,201006.0003248,Com_42370,-122.39938469240893,37.7897295831713,industrial,71.043
15,23,201006.0001157,Com_53860,-122.3998292902925,37.78993950499758,industrial,52.510
15,24,201006.0006194,Com_26846,-122.39832663509033,37.78869229497349,commercial,172.534
15,25,201006.0003107,Com_52855,-122.39724306364943,37.78796239758729,industrial,301.935
15,26,201006.0001166,Com_26038,-122.39857129793451,37.78853474770079,industrial,30.968
15,27,201006.0022961,Com_26348,-122.39689487532918,37.78754710742142,industrial,128.322
15,28,201006.0019316,Com_56391,-122.39556873795033,37.786987255183135,industrial,129.993
15,29,201006.0078377,Res_268674,-122.39453134877319,37.78655891076101,residential,28.901
15,30,201006.0018571,Res_30412,-122.39429706810857,37.78642378411194,residential,143.117
15,31,201006.0145922,Res_537880,-122.3945663493725,37.78648693840006,residential,26.419
15,32,201006.0023391,Res_459507,-122.3935570866873,37.78603413832759,residential,96.015
15,33,201006.0079395,Res_471290,-122.39465657691443,37.786461499871514,residential,49.477
15,34,201006.0009397,Res_302848,-122.39432811104552,37.78628470820563,residential,36.232
15,35,201006.0003066,Com_28778,-122.3929808847198,37.78556061876968,industrial,402.580
16,0,201006.0006465,Com_43596,-122.40634191221112,37.79559847324846,industrial,241.548
16,1,201006.0014975,Com_52133,-122.40579109736923,37.79548494587686,industrial,176.491
16,2,201006.0012732,Com_19789,-122.40535122680228,37.795606689748695,commercial,254.471
16,3,201006.0002569,Com_29712,-122.40468757728242,37.79560158008303,commercial,25.000
16,4,201006.0008662,Com_37060,-122.40437728765374,37.795628802065885,commercial,273.674
16,5,201006.0028244,Res_218306,-122.40420834252826,37.795652100929296,residential,95.109
16,6,201006.0006101,Res_218306,-122.40385981864425,37.79479782783066,residential,301.935
16,7,201006.0002132,Com_24235,-122.40343405929056,37.79442405266456,industrial,50.322
16,8,201006.0027739,Com_34599,-122.40375803219801,37.79444473014497,commercial,115.098
16,9,201006.0001902,Com_32396,-122.40334055115535,37.7939831662164,industrial,44.731
16,10,201006.0008888,Com_26348,-122.4031638185891,37.7936040778808,industrial,285.449
16,11,201006.0036234,Com_32693,-122.40372564607488,37.79429099731382,commercial,68.630
16,12,201006.0003893,Com_23028,-122.40321124428763,37.79340751679045,industrial,100.645
16,13,201006.0014564,Com_52658,-122.40191411504135,37.79221469545836,industrial,150.967
16,14,201006.002698,Com_18802,-122.40202867277405,37.792160447226514,industrial,138.226
16,15,201006.0009119,Com_39676,-122.40170829103316,37.79177614293181,industrial,201.290
16,16,201006.000482,Com_28778,-122.40132288263193,37.79140399399301,industrial,46.452
16,17,201006.0004771,Com_23074,-122.401511385045,37.791372492459246,industrial,92.903
16,18,201006.0001037,Com_23074,-122.4023963670911,37.792358742215974,industrial,71.043
16,19,201006.0004488,Com_18802,-122.40199645867379,37.79175036786199,industrial,134.193
16,20,201006.0002272,Com_36069,-122.400910057858,37.790499923165356,industrial,301.935
16,21,201006.000077,Com_52855,-122.40130387567442,37.79086849544747,industrial,44.731
16,22,201006.0001196,Com_46652,-122.39968036785896,37.789367800857875,industrial,43.134
16,23,201006.0011147,Com_46671,-122.40079815976696,37.79006110431607,industrial,109.794
16,24,201006.0001283,Com_40141,-122.3994452722119,37.788806463922704,industrial,33.548
16,25,201006.0004081,Com_56326,-122.39687765048097,37.78738747139578,commercial,402.580
16,26,201006.0009331,Com_43727,-122.39696475240773,37.78731020671923,commercial,249.096
16,27,201006.000301,Res_260901,-122.3956612574678,37.78682113925122,residential,201.290
16,28,201006.0015007,Res_309813,-122.39475124002345,37.78638311797329,residential,25.000
16,29,201006.0001673,Res_353580,-122.39429659088732,37.78614698303479,residential,25.000
16,30,201006.0001912,Res_55846,-122.39374335041822,37.78588850563031,residential,48.310
16,31,201006.000924,Res_353580,-122.39485587535151,37.78623735830307,residential,25.000
16,32,201006.0012284,Res_471290,-122.39441031770684,37.78593866644159,residential,185.146
16,33,201006.0002557,Res_268674,-122.39401975673697,37.78566668818122,residential,25.000
16,34,201006.0002851,Com_29446,-122.39336946378663,37.785384903325095,industrial,483.096
16,35,201006.0015925,Res_468097,-122.39418521035256,37.78573541843645,residential,65.077
17,0,201006.0140135,Com_21110,-122.40628536651809,37.7949690343106,commercial,41.320
17,1,201006.0119747,Com_32152,-122.40594279133798,37.79498694406121,commercial,45.924
17,2,201006.0007998,Com_25066,-122.40538103624831,37.79545070755445,commercial,234.105
17,3,201006.0117009,Com_54714,-122.40446183304591,37.79481743381331,commercial,68.720
17,4,201006.0000664,Com_22179,-122.40439985710199,37.79514582087847,commercial,150.967
17,5,201006.0036622,Res_251238,-122.40387244897497,37.79443715352133,residential,143.157
17,6,201006.0011428,Res_218306,-122.40397506448001,37.79434198927945,residential,301.588
17,7,201006.0004434,Com_43596,-122.40367486865911,37.79393727838654,industrial,241.548
17,8,201006.0014348,Com_33088,-122.40387989035601,37.79398848577794,commercial,142.050
17,9,201006.0001979,Com_31648,-122.40312433327883,37.79309088168144,commercial,67.097
17,10,201006.0002923,Com_19973,-122.40372301039164,37.7935141804962,industrial,120.774
17,11,201006.0002321,Com_44598,-122.40303839561392,37.79253823219029,industrial,201.290
17,12,201006.000402,Com_42370,-122.40230512155017,37.79169801084856,industrial,63.565
17,13,201006.0001847,Com_46344,-122.40295902423946,37.79213604453644,industrial,63.565
17,14,201006.000096,Com_43663,-122.40202790291755,37.791322948777804,industrial,92.903
17,15,201006.0001223,Com_34904,-122.40364628672188,37.793113011054864,industrial,75.484
17,16,201006.0070106,Com_39676,-122.4009252347186,37.79000262577132,industrial,84.602
17,17,201006.0036062,Com_18877,-122.400987837765,37.7899747374996,commercial,118.721
17,18,201006.0016644,Com_31440,-122.40106235101676,37.78994891854562,commercial,177.145
17,19,201006.000483,Com_26348,-122.40054177596541,37.7894161285994,industrial,301.935
17,20,201006.0016694,Com_52855,-122.39993598012185,37.789010963349,industrial,129.168
17,21,201006.0009351,Com_40141,-122.40015496898575,37.78911128400945,industrial,402.580
17,22,201006.0004337,Com_18802,-122.40120448266767,37.789883774501405,industrial,134.193
17,23,201006.0027115,Com_47162,-122.39736698340623,37.78716408343931,industrial,158.516
17,24,201006.0023382,Com_17200,-122.3974246693885,37.78711275998367,commercial,128.322
17,25,201006.0032006,Com_52787,-122.39716176302666,37.787003218494945,commercial,109.451
17,26,201006.0024911,Com_44101,-122.39721938586405,37.786952557765595,industrial,120.774
17,27,201006.0024312,Com_44101,-122.39728650249234,37.7869040057269,industrial,90.480
17,28,201006.0015347,Res_353580,-122.39639604376366,37.786438618863926,residential,25.000
17,29,201006.0139899,Com_33095,-122.39610689288992,37.78625451838151,industrial,88.316
17,30,201006.0094556,Res_468097,-122.39619209402878,37.78622624419237,residential,88.568
17,31,201006.0011454,Com_52855,-122.39630113061942,37.78616786361401,industrial,233.396
17,32,201006.0004782,Res_523231,-122.39141092877587,37.784516601031385,residential,25.000
17,33,201006.0003925,Res_471290,-122.39121977817557,37.784356894190246,residential,25.000
17,34,201006.0001448,Com_18138,-122.38903190231373,37.78395825026881,commercial,301.935
17,35,201006.0003274,Com_18138,-122.3889212895533,37.78368484579454,commercial,1207.739
18,0,201006.0011294,Res_297992,-122.40652517475287,37.79439328039922,residential,208.758
18,1,201006.0021067,Res_297992,-122.40579632145759,37.794192293122514,residential,111.354
18,2,201006.005748,Res_218306,-122.40533034884326,37.79425194994443,residential,81.220
18,3,201006.0015412,Res_218306,-122.40498944426393,37.794291403338285,residential,301.935
18,4,201006.011674,Com_36713,-122.40446291090885,37.79435201336801,industrial,27.536
18,5,201006.0007851,Res_218306,-122.4041013641635,37.79430078702261,residential,269.779
18,6,201006.0010119,Com_43596,-122.40400464984363,37.79390094609908,industrial,171.873
18,7,201006.0127826,Res_218306,-122.40408123263353,37.79379857033117,residential,74.819
18,8,201006.0112615,Com_23880,-122.40415763957193,37.793788302245055,commercial,70.170
18,9,201006.0150239,Res_520632,-122.40420579185603,37.793965427059305,residential,33.817
18,10,201006.0066051,Res_251238,-122.40423704235491,37.79420194107442,residential,89.856
18,11,201006.0048728,Res_247392,-122.40427068980448,37.79395165125368,residential,50.926
18,12,201006.0000422,Com_23074,-122.40288975463724,37.79142643597533,industrial,63.565
18,13,201006.0002311,Com_36069,-122.40204639403541,37.79077071405481,industrial,40.258
18,14,201006.0001181,Com_17703,-122.40186270184543,37.79036135299803,industrial,46.452
18,15,201006.0013442,Com_49951,-122.40138444631904,37.789944536094794,industrial,325.989
18,16,201006.001264,Com_49951,-122.40133437150442,37.78969132862876,industrial,325.989
18,17,201006.017138,Com_34319,-122.40155323655426,37.78983116292928,industrial,172.534
18,18,201006.0001371,Com_36069,-122.40079680774245,37.78924790918094,industrial,33.548
18,19,201006.0001193,Com_40141,-122.40031557551389,37.7888301412524,industrial,41.646
18,20,201006.0001378,Com_43663,-122.39985448537753,37.788444248642726,industrial,109.794
18,21,201006.0040664,Com_24943,-122.39857599447069,37.787609270218724,industrial,92.815
18,22,201006.0005979,Res_353580,-122.39802857838666,37.78728507455076,residential,25.000
18,23,201006.0007591,Com_52658,-122.39919027209991,37.78782926096264,industrial,150.967
18,24,201006.0003682,Com_36257,-122.39749039813775,37.786911752152086,industrial,402.580
18,25,201006.0024394,Com_52658,-122.39768485836454,37.78691033446657,industrial,157.006
18,26,201006.0006933,Com_31105,-122.39650354795496,37.78629004361561,commercial,301.935
18,27,201006.0007812,Com_36257,-122.39836850270865,37.787183719276975,industrial,278.585
18,28,201006.0009304,Com_26348,-122.39774744281219,37.786706954731976,industrial,233.999
18,29,201006.0000344,Com_42370,-122.39594374383688,37.78562814065336,industrial,109.794
18,30,201006.0001789,Com_47534,-122.39673561426646,37.7860196286563,commercial,25.000
18,31,201006.0001658,Com_31253,-122.39269528635685,37.784230558632004,industrial,301.935
18,32,201006.0000281,Com_29003,-122.3952499581684,37.785058680165676,industrial,134.193
18,33,201006.0000964,Com_52855,-122.39206479495132,37.78384073248551,industrial,301.935
18,34,201006.0062158,Com_18138,-122.38881499208055,37.78353415841265,commercial,1207.739
18,35,201006.0000362,Res_353580,-122.39064290924476,37.78358965509083,residential,25.000
19,0,201006.0106215,Com_18865,-122.40635795280335,37.79365705393984,industrial,67.211
19,1,201006.0110833,Com_25066,-122.40584553900622,37.79375746959114,commercial,95.975
19,2,201006.0133554,Com_33088,-122.40531989024086,37.79363392444924,commercial,45.894
19,3,201006.014669,Com_21110,-122.4048169860977,37.79365963067396,commercial,42.150
19,4,201006.0123488,Res_247392,-122.40438064929091,37.793750063888524,residential,39.453
19,5,201006.0018663,Com_25066,-122.40427243822582,37.79377808029687,commercial,104.510
19,6,201006.000154,Com_22489,-122.40422451487376,37.79336302277857,industrial,100.645
19,7,201006.0001751,Com_46652,-122.40414295745325,37.79297954361652,industrial,43.134
19,8,201006.0125717,Com_32693,-122.40434375932466,37.79394069953492,commercial,68.600
19,9,201006.0148052,Com_32693,-122.40446093289313,37.79371571133523,commercial,46.800
19,10,201006.0029437,Com_39676,-122.40366937153017,37.791605411915526,industrial,128.423
19,11,201006.0009912,Com_23074,-122.40256408913953,37.7907687246568,industrial,71.043
19,12,201006.0003142,Com_46652,-122.4024980789035,37.790441159790184,industrial,34.507
19,13,201006.0170951,Com_53860,-122.40163913779813,37.78980193702039,industrial,402.580
19,14,201006.0008962,Com_26688,-122.40146125067118,37.78963203905167,industrial,172.534
19,15,201006.0005096,Com_52855,-122.40161724305506,37.78948562643781,industrial,52.510
19,16,201006.0004984,Com_44598,-122.40184000998757,37.789401520498586,industrial,241.548
19,17,201006.0158107,Com_46652,-122.40101406193304,37.788777877750945,industrial,402.580
19,18,201006.0010358,Com_23074,-122.40128738882869,37.78895701377215,industrial,75.484
19,19,201006.0011222,Com_52658,-122.39888831492323,37.7876044815176,industrial,201.290
19,20,201006.0023099,Com_31440,-122.39868682620674,37.78743323630128,commercial,113.226
19,21,201006.0011781,Com_52658,-122.398506245457,37.78729403941748,industrial,172.534
19,22,201006.0007223,Com_39676,-122.39761732927566,37.78659826613306,industrial,241.548
19,23,201006.0004366,Com_52658,-122.39977088928413,37.78768530304226,industrial,172.534
19,24,201006.000634,Com_52658,-122.39922494180595,37.78723498883904,industrial,201.290
19,25,201006.0017673,Com_31440,-122.39890670869491,37.7869901166495,commercial,144.929
19,26,201006.0005896,Com_52658,-122.3993854853571,37.78732137109087,industrial,172.534
19,27,201006.0003247,Com_52787,-122.3977075195833,37.786036611752145,commercial,400.808
19,28,201006.0003487,Res_157594,-122.39737924316077,37.785774753160744,residential,25.000
19,29,201006.0003201,Res_268674,-122.39437280581524,37.78443031451435,residential,25.000
19,30,201006.0008361,Res_268674,-122.39150522658649,37.783659672084376,residential,25.000
19,31,201006.0004781,Com_32831,-122.39173179642142,37.78350435675196,industrial,241.548
19,32,201006.0001426,Res_260901,-122.39242964819155,37.783559088668184,residential,25.000
19,33,201006.0001662,Com_18138,-122.38906352127516,37.78328834950138,commercial,402.580
19,34,201006.0000589,Com_26348,-122.39120233997025,37.783204882217795,industrial,301.935
19,35,201006.0002038,Com_52787,-122.39204856748302,37.78332281628653,commercial,201.290
20,0,201006.0003386,Com_38101,-122.40636395703586,37.79301090600201,commercial,570.838
20,1,201006.0009711,Com_34599,-122.40588309297563,37.793116036316036,commercial,279.471
20,2,201006.0008437,Com_25066,-122.40545628964715,37.79319508600536,commercial,215.944
20,3,201006.0002018,Com_49864,-122.4047735617449,37.79296452297567,industrial,57.511
20,4,201006.0001925,Com_33730,-122.40493205529162,37.79331970388631,industrial,241.548
20,5,201006.0019572,Com_19022,-122.40446604334218,37.79394185874062,commercial,70.955
20,6,201006.0103651,Com_46068,-122.40377697526118,37.79159428084666,commercial,44.807
20,7,201006.0095389,Com_18643,-122.40367579972637,37.79143538374551,commercial,68.439
20,8,201006.0013287,Com_54356,-122.40364114718726,37.79132746435753,industrial,104.711
20,9,201006.0103904,Com_46967,-122.40362018027149,37.79121598349551,commercial,34.722
20,10,201006.012276,Com_55593,-122.40360554197771,37.791157089550516,commercial,69.566
20,11,201006.0001572,Res_146772,-122.4030687645534,37.79061206560717,residential,25.000
20,12,201006.000747,Com_46671,-122.40269605122799,37.790228754243685,industrial,109.794
20,13,201006.0002049,Com_55813,-122.40254289807183,37.78977864067645,industrial,48.310
20,14,201006.0010545,Com_18802,-122.40117285038983,37.788788655594665,industrial,150.967
20,15,201006.00173,Com_52658,-122.40095229288522,37.788598898095714,industrial,130.695
20,16,201006.0106908,Com_39676,-122.40071437302727,37.78848021861738,industrial,68.310
20,17,201006.0019319,Com_26348,-122.40087569980963,37.78855247956956,industrial,206.825
20,18,201006.0041967,Com_31440,-122.40044682227216,37.788238788906924,commercial,115.339
20,19,201006.0033676,Com_39676,-122.40038305943747,37.788188702236994,industrial,84.964
20,20,201006.0012324,Com_45161,-122.40028981885767,37.78811424060339,commercial,212.200
20,21,201006.0019899,Com_46671,-122.40019133597411,37.78798025844454,industrial,100.645
20,22,201006.0024506,Com_39676,-122.40080622408094,37.78849567819815,industrial,147.827
20,23,201006.0005883,Com_52658,-122.3998424128702,37.787514094767246,industrial,172.534
20,24,201006.0001168,Com_26038,-122.39827417227308,37.78636205146674,industrial,40.258
20,25,201006.0003651,Com_52658,-122.39889233645054,37.78669695299234,industrial,172.534
20,26,201006.0004369,Com_26348,-122.397112194567,37.785547507563855,industrial,301.935
20,27,201006.0005861,Com_49951,-122.39734039718638,37.78543587981674,industrial,261.677
20,28,201006.0004036,Com_32831,-122.3944302647866,37.784129486932514,industrial,201.290
20,29,201006.0000288,Res_26523,-122.39358732885668,37.78371538377158,residential,25.000
20,30,201006.0125877,Com_22978,-122.39851651988488,37.78626411973256,industrial,109.794
20,31,201006.000064,Com_29003,-122.3929522400587,37.78318404727243,industrial,134.193
20,32,201006.0001941,Com_39676,-122.39524358315548,37.78390872506224,industrial,201.290
20,33,201006.0004155,Com_49951,-122.39427449695606,37.78320934766241,industrial,402.580
20,34,201006.0000454,Com_29003,-122.39590900013512,37.784142773231764,industrial,172.534
20,35,201006.0013697,Res_523231,-122.39658170704864,37.784518684454675,residential,63.648
21,0,201006.0007662,Com_54134,-122.40618245417642,37.79262487027228,commercial,230.775
21,1,201006.007386,Com_31440,-122.40579313514968,37.79228917427086,commercial,66.214
21,2,201006.0016295,Com_25066,-122.4055162299163,37.792715836233775,commercial,160.352
21,3,201006.0002071,Com_17703,-122.40472362061323,37.79234719837274,industrial,44.731
21,4,201006.002707,Com_31440,-122.40439664948369,37.79152001214685,commercial,117.501
21,5,201006.0009196,Com_31440,-122.40397105742522,37.791546288635175,commercial,224.443
21,6,201006.0139989,Com_43727,-122.40394783936816,37.79140687406527,commercial,50.624
21,7,201006.0092196,Com_31440,-122.4039304930364,37.791345013162875,commercial,50.015
21,8,201006.0009552,Com_26348,-122.40358131194458,37.79102801589273,industrial,241.830
21,9,201006.0137842,Com_31440,-122.40391793564018,37.791290268789716,commercial,49.593
21,10,201006.0011123,Res_212171,-122.40345816525425,37.79064600653079,residential,37.742
21,11,201006.0011044,Com_23470,-122.40389706882219,37.79117904664512,commercial,248.190
21,12,201006.000172,Com_52855,-122.40248329066418,37.789491050382544,industrial,301.935
21,13,201006.0002176,Com_46652,-122.40145530349346,37.788654576077505,industrial,52.510
21,14,201006.0005108,Com_23390,-122.40111508461031,37.7883618615755,industrial,241.548
21,15,201006.0002464,Com_18802,-122.40098105327048,37.78821013535881,industrial,134.193
21,16,201006.0001267,Com_52787,-122.4005396404953,37.78789888952923,commercial,172.534
21,17,201006.0002526,Com_52658,-122.40003342852965,37.78742442936811,industrial,172.534
21,18,201006.0005257,Com_52855,-122.3994154733162,37.787080495493754,industrial,284.423
21,19,201006.0007331,Com_52658,-122.39996528565635,37.78724955588926,industrial,150.967
21,20,201006.0002347,Com_52658,-122.39956834869,37.7869685679737,industrial,150.967
21,21,201006.0002567,Res_55846,-122.39910922837548,37.78660546117046,residential,25.000
21,22,201006.0001237,Com_34335,-122.39855644357145,37.786048691671816,industrial,241.548
21,23,201006.0006508,Com_42360,-122.398866399886,37.7859407297266,industrial,209.341
21,24,201006.0001738,Com_52855,-122.39758148973179,37.785271056433665,industrial,301.935
21,25,201006.0001117,Com_46652,-122.39803739984984,37.7854705125995,industrial,52.510
21,26,201006.0003581,Res_118981,-122.3969133959367,37.78481879901145,residential,25.000
21,27,201006.0001625,Com_22489,-122.39845216856288,37.78564911582972,industrial,100.645
21,28,201006.0001695,Com_52658,-122.39790577964263,37.785053651199284,industrial,201.290
21,29,201006.0003445,Res_268674,-122.39673243527268,37.78411508235849,residential,25.000
21,30,201006.0002238,Com_32831,-122.39645005004984,37.7838282311003,industrial,241.548
21,31,201006.0000544,Com_17703,-122.39571933037404,37.7833971056946,industrial,241.548
21,32,201006.0004963,Res_449646,-122.39778329126695,37.784379243143945,residential,420.957
21,33,201006.0002639,Com_23858,-122.39737519188431,37.784001694136045,commercial,430.257
21,34,201006.0013294,Com_54347,-122.39754194711112,37.78413803109483,industrial,164.796
21,35,201006.0003348,Com_39313,-122.39795686407186,37.78417917395308,industrial,535.240
22,0,201006.001463,Com_20908,-122.40638705766472,37.791872917185,commercial,603.870
22,1,201006.0008042,Res_26523,-122.40599071026908,37.791659031965345,residential,292.575
22,2,201006.0141696,Res_108372,-122.4056244794575,37.7917055249656,residential,45.290
22,3,201006.0012646,Com_18802,-122.40435670472593,37.791334847336,industrial,134.193
22,4,201006.0059598,Com_31440,-122.40432460777306,37.7911694374596,commercial,64.720
22,5,201006.0010817,Res_16777,-122.40386897416037,37.790993882259855,residential,150.967
22,6,201006.0018957,Com_26846,-122.40377706597101,37.79067615028102,commercial,105.221
22,7,201006.0004329,Res_260901,-122.40361182242417,37.7905049048336,residential,201.290
22,8,201006.0053722,Com_31440,-122.40375857009302,37.790603253837865,commercial,91.136
22,9,201006.0005539,Com_29003,-122.40336063895153,37.79007134429177,industrial,172.534
22,10,201006.0003408,Com_42370,-122.40351030995134,37.790219811615486,industrial,100.645
22,11,201006.0002695,Com_52855,-122.402438889228,37.789256834513246,industrial,301.935
22,12,201006.0000985,Com_35123,-122.40304366105545,37.78954781290364,commercial,301.935
22,13,201006.0162109,Com_19250,-122.4023983525956,37.78886780752939,industrial,603.870
22,14,201006.0000105,Com_47534,-122.40191125553434,37.787954000146584,commercial,109.794
22,15,201006.0003666,Com_42370,-122.40092617661693,37.78743538315306,industrial,63.565
22,16,201006.0001827,Com_46671,-122.40043014129816,37.78706081882014,industrial,120.774
22,17,201006.000217,Com_55813,-122.39999999666064,37.786696618782244,industrial,36.598
22,18,201006.0010142,Com_45161,-122.40050168824862,37.786840537927944,commercial,183.395
22,19,201006.0001175,Com_52787,-122.39952117703531,37.78626235608316,commercial,134.193
22,20,201006.0005764,Com_52658,-122.40070298264548,37.78685396061956,industrial,172.534
22,21,201006.001928,Com_34319,-122.39984468529312,37.78617366698361,industrial,117.228
22,22,201006.0009078,Com_55593,-122.39969312405692,37.78596421337656,commercial,173.612
22,23,201006.0011882,Com_33095,-122.39928630158813,37.78565558449568,industrial,135.267
22,24,201006.0001968,Com_27882,-122.39927015197773,37.785473041434,commercial,402.580
22,25,201006.0009988,Com_39676,-122.39988696085543,37.78596259595259,industrial,241.548
22,26,201006.0000742,Com_46344,-122.3985539227838,37.784606035161076,industrial,60.387
22,27,201006.0004931,Com_16926,-122.39946966797504,37.785351978372766,industrial,241.890
22,28,201006.0019651,Com_21846,-122.4000656607014,37.7859944072556,industrial,116.245
22,29,201006.0011405,Com_18877,-122.3995529554384,37.78528680967845,commercial,161.032
22,30,201006.0001518,Com_15713,-122.40033455092316,37.78637024406917,industrial,172.534
22,31,201006.0002031,Com_21198,-122.3989708376815,37.7841923092237,industrial,402.580
22,32,201006.0000845,Com_42370,-122.39986089064678,37.78507238924448,industrial,92.903
22,33,201006.0012339,Com_44502,-122.40113642669716,37.787270109962776,commercial,137.682
22,34,201006.0001582,Res_16777,-122.40131283442413,37.78746968259915,residential,25.000
22,35,201006.000132,Com_31105,-122.40043765212631,37.785460112967485,commercial,52.510
23,0,201006.0004046,Com_52787,-122.40635232390888,37.79115327525911,commercial,241.548
23,1,201006.0032693,Com_50154,-122.4058389796409,37.79098264324201,commercial,221.862
23,2,201006.0018091,Com_38326,-122.40543641628774,37.791031260185676,commercial,108.546
23,3,201006.000266,Com_52787,-122.40454877553329,37.79110869997449,commercial,301.935
23,4,201006.0077768,Com_31440,-122.40432336738542,37.79107560079359,commercial,81.085
23,5,201006.0131094,Com_31440,-122.40431006468549,37.79100729048879,commercial,48.944
23,6,201006.0050885,Com_26846,-122.40377249009595,37.79040760538721,commercial,100.423
23,7,201006.0008898,Com_52658,-122.40365553057246,37.79003586075544,industrial,201.290
23,8,201006.000212,Com_34548,-122.4035160335914,37.78961562608885,commercial,134.193
23,9,201006.0027586,Com_31440,-122.40427601839349,37.79091071534493,commercial,93.117
23,10,201006.0005851,Com_52787,-122.4030234776131,37.78877573043575,commercial,100.645
23,11,201006.0002664,Com_32831,-122.40295565285584,37.78848977524791,industrial,201.290
23,12,201006.0167565,Com_46652,-122.40334114971529,37.788720136420146,industrial,44.731
23,13,201006.0011796,Com_36168,-122.4012456253912,37.787186585723155,commercial,139.663
23,14,201006.0009753,Com_39676,-122.4013640848987,37.78709409018409,industrial,241.548
23,15,201006.0062097,Com_39676,-122.40178381661349,37.787155722935346,industrial,78.503
23,16,201006.0002798,Com_46652,-122.40334109754275,37.7886932576844,industrial,43.134
23,17,201006.000076,Res_268674,-122.40139660012854,37.7863081466101,residential,25.000
23,18,201006.0000703,Res_157594,-122.40197664649078,37.78678310330811,residential,80.516
23,19,201006.0001388,Com_46671,-122.40274968373868,37.78766388819176,industrial,109.794
23,20,201006.0002357,Res_268674,-122.40322482557312,37.788265129819386,residential,25.000
23,21,201006.0016062,Com_29003,-122.40333278129299,37.788458907407865,industrial,150.967
23,22,201006.0000693,Res_408096,-122.39906744219857,37.78325315249622,residential,25.000
23,23,201006.0131264,Com_26846,-122.4038323946846,37.78858792614239,commercial,52.114
23,24,201006.0008734,Com_35123,-122.40388136555056,37.78869722359613,commercial,240.038
23,25,201006.000058,Com_31105,-122.40308020917522,37.786561032731015,commercial,241.548
