row,col,lon,lat,building_count,land,occupied,elevation_m,slope,solar_factor,productivity,money,use_type,floors,pv_kw,battery_kwh,service_ratio,lifetime_imported,lifetime_exported,lifetime_transit,lifetime_transit_fee,cable_degree,function
2,6,-122.47785714285715,37.80244642857143,0,False,False,81.093589783,66.6052113943395,0.7222999082419818,0.8445998868467021,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,7,-122.47214285714286,37.80244642857143,0,False,False,66.239456177,72.96142151008883,0.7288146454922888,0.8245864374583463,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,8,-122.46642857142858,37.80244642857143,0,False,False,11.268153191,80.87924250648213,0.7647991576281505,0.799305054442723,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,9,-122.46071428571429,37.80244642857143,0,False,False,3.468967438,30.20718087109784,0.8105121014423842,0.9716706120056046,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,10,-122.455,37.80244642857143,0,False,False,11.224622726,20.19308559400615,0.8324088530847736,1.0068807034726777,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,11,-122.44928571428572,37.80244642857143,57,True,True,3.185034752,13.486350694587914,0.8297883046353994,1.0309337550093898,6080.436945292547,residential,3,8.0,10.0,0.5166455529614682,0.028462516464730435,2.8902999460741725,3.558120463520962,0.042697445562251544,2,residential
2,12,-122.44357142857143,37.80244642857143,376,True,True,4.448290348,10.673306967675739,0.8601851530236176,1.0418518400086243,84288.34404807017,commercial,2,12.0,10.0,0.4773468507709687,53.301117361391945,41.43545661749572,1.7534200918829628,0.02104104110259555,2,commercial
2,13,-122.43785714285714,37.80244642857143,10,False,False,5.501513481,70.72024649372345,0.8850381255862241,0.8407182393466069,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,14,-122.43214285714286,37.80244642857143,187,True,True,12.136575699,22.89952216028576,0.8803928510289348,1.0034651039035793,29303.302637763034,commercial,2,12.0,10.0,0.4784220496463916,0.01745386375938416,1.761079301855772,0.0,0.0,1,commercial
2,15,-122.42642857142857,37.80244642857143,313,True,True,23.092102051,102.18929920203801,0.9076577493722537,0.7421428571428572,1705.429949091018,residential,1,2.0,10.0,0.15117942431592674,0.0,0.0,0.0,0.0,0,residential
2,16,-122.42071428571428,37.80244642857143,343,True,True,80.44102478,53.993821082318114,0.9659237611967693,0.901428828728175,3572.6746251384943,residential,2,8.0,10.0,0.6274191190857303,1.1652035902258395,9.21869452068837,0.031369139515006667,0.00037642967418007994,2,residential
2,17,-122.415,37.80244642857143,441,True,True,12.546746254,99.31249403905977,0.9510557222245121,0.7499795199044366,3028.662041748182,residential,1,2.0,10.0,0.2321734086009821,2.3385880662674667,0.16385248058859148,0.0,0.0,1,residential
2,18,-122.40928571428572,37.80244642857143,558,True,True,34.875247955,25.999398127258488,0.9849257648151108,0.9987222769983461,52982.53971527837,commercial,2,12.0,10.0,0.5017748520893378,0.0,3.323700282652336,0.16535013189912534,0.0019842015827895043,3,commercial
2,19,-122.40357142857142,37.80244642857143,210,True,True,20.228277206,37.31361759426794,0.9751570127489224,0.9619834932072094,38020.37336231372,commercial,2,12.0,10.0,0.5144129127074222,1.3435985731157358,16.217604635417256,0.17092258701927315,0.002051071044231278,2,commercial
2,20,-122.39785714285715,37.80244642857143,0,False,False,3.742627144,20.464468142585602,0.9716696503647729,1.0202509366540806,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,21,-122.39214285714286,37.80244642857143,0,False,False,0.050000001,3.7429611191015058,0.9783982693253328,1.0780877915029212,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,22,-122.38642857142858,37.80244642857143,0,False,False,0.0,0.07071067953286832,1.0013496429269713,1.0919043219410745,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,23,-122.38071428571429,37.80244642857143,0,False,False,0.0,20.571429176417336,1.0164285714285666,1.024175828897689,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,24,-122.375,37.80244642857143,0,False,False,20.571429176417336,20.57148939883918,1.0415283353786635,1.025604197172118,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,25,-122.36928571428572,37.80244642857143,0,False,False,20.57142863503779,20.571429176417336,1.0602765685977487,1.027032971754831,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,26,-122.36357142857143,37.80244642857143,0,False,False,0.0,20.57148939883918,1.0719608862357335,1.02846134002926,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
2,27,-122.35785714285714,37.80244642857143,0,False,False,0.0,0.0,1.0907142857143004,1.0992857142857155,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,0,-122.51214285714286,37.798625,0,False,False,0.0,0.0,0.5892857142856994,1.0607142857142846,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,1,-122.50642857142857,37.798625,0,False,False,0.0,0.0,0.6078571428571444,1.0621428571428573,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,2,-122.50071428571428,37.798625,0,False,False,0.0,0.0,0.6264285714285895,1.06357142857143,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,3,-122.495,37.798625,0,False,False,0.0,0.0,0.6449999999999885,1.064999999999999,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,4,-122.48928571428571,37.798625,0,False,False,0.0,0.0,0.6635714285714335,1.066428571428572,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,5,-122.48357142857142,37.798625,0,False,False,0.0,20.001418903041458,0.6821428571428786,1.0003844141906593,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,6,-122.47785714285715,37.798625,0,False,False,20.001418903041458,20.00479166042346,0.7074558979192546,1.001801607969233,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,7,-122.47214285714286,37.798625,0,False,False,20.00458822778921,46.19856457412433,0.7508421178054941,0.9148681816252916,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,8,-122.46642857142858,37.798625,0,False,False,53.137466431,91.3944686552717,0.8027008312920866,0.7638330209713315,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,9,-122.46071428571429,37.798625,0,False,False,30.207149506,65.20075996835753,0.801093359953167,0.8536233735099619,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,10,-122.455,37.798625,0,False,False,22.13438813968587,25.747724912864406,0.8139821227809418,0.9881426992631602,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,11,-122.44928571428572,37.798625,60,True,True,15.11301136,64.18204163551287,0.845640016116525,0.859917057844126,3163.316829834657,residential,1,2.0,10.0,0.232805200648483,3.69259059726641,1.4015028423844775,0.4597338130972809,0.005516805757167372,2,residential
3,12,-122.44357142857143,37.798625,427,True,True,10.418896675,76.2583590942147,0.8415724569922972,0.8206074148924467,5533.361302731421,residential,1,2.0,0.0,0.17508443553682407,2.0639398245756375,0.0002564534924041628,0.0,0.0,1,residential
3,13,-122.43785714285714,37.798625,439,True,True,73.55240995027738,35.30368026417584,0.9046754930502386,0.9601923814106729,24946.660667123357,commercial,2,12.0,10.0,0.5106616624928033,1.1004460288904698,7.504446893074157,1.8922744239524663,0.02270729308742959,4,commercial
3,14,-122.43214285714286,37.798625,494,True,True,17.238222122,67.57371423036167,0.8942478319682798,0.8527613136099659,3337.10879237286,residential,1,2.0,10.0,0.2750956462447738,6.9073372923873375,2.367468299258496,1.8855453365701391,0.02262654403884166,2,residential
3,15,-122.42642857142857,37.798625,381,True,True,104.7772523292091,61.89930727413697,0.9284650516488754,0.8733319130494785,8456.756480528815,residential,1,6.0,10.0,0.7632879069909382,4.656939965615924,0.3642893616407149,3.4462465878027904,0.04135495905363348,2,residential
3,16,-122.42071428571428,37.798625,522,True,True,67.443260193,25.58718959944609,0.8670712097087501,0.9972556771964707,6192.607743437117,commercial,2,8.0,10.0,0.584059068867034,1.2926533029091345,5.675059900257564,6.208994275942574,0.07450793131131088,3,commercial
3,17,-122.415,37.798625,479,True,True,92.651176453,89.7265652386188,0.9805267079769049,0.7823166643892235,4893.869323042536,residential,1,2.0,10.0,0.3245748739595491,5.992570098361544,0.5217119632115484,0.0,0.0,1,residential
3,18,-122.40928571428572,37.798625,449,True,True,31.015808105,69.0937898581082,0.9429578123260208,0.8533477805989584,4886.753000085067,commercial,2,12.0,10.0,0.26564661278282786,426.9329605153569,0.0,0.0,0.0,1,commercial
3,19,-122.40357142857142,37.798625,370,True,True,24.483768463,30.706057248961432,0.9283382812811747,0.9842734181614085,3748.26609923031,residential,3,8.0,10.0,0.5788723754325447,1.344103899632735,404.5304823375216,37.743141853966456,0.4529177022475976,5,residential
3,20,-122.39785714285715,37.798625,48,True,True,3.410511017,24.485502473697657,0.9610340309567409,1.0066863910737422,47541.949829823694,commercial,2,12.0,10.0,0.4998367301895,0.06972664932735528,14.659267565747408,0.0,0.0,2,commercial
3,21,-122.39214285714286,37.798625,0,False,False,0.0,5.520636989802661,1.0180750131098921,1.0720909848632416,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,22,-122.38642857142858,37.798625,0,False,False,0.050000001,0.0,0.9978734400727387,1.0921428571428555,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,23,-122.38071428571429,37.798625,0,False,False,0.0,0.050000001,1.0164285714285666,1.093402758712697,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,24,-122.375,37.798625,0,False,False,0.0,20.571429176417336,0.9625500000000106,1.0256044003262617,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,25,-122.36928571428572,37.798625,0,False,False,0.0,20.57142863503779,0.9798214285714116,1.027032973581119,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,26,-122.36357142857143,37.798625,0,False,False,0.0,0.0,1.0721428571428555,1.0978571428571429,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
3,27,-122.35785714285714,37.798625,0,False,False,0.0,0.0,1.0907142857143004,1.0992857142857155,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
